moon,ingress_jd,ingress_cal,egress_jd,egress_cal,duration_min,mid_jd,earth_io_au,light_travel_min
io,2333323.640350874,1676-04-27 03:22:06.32 TDB,2333323.734421476,1676-04-27 05:37:34.02 TDB,135.4617,2333323.687386175,4.82399297,40.119926
io,2333325.410251108,1676-04-28 21:50:45.70 TDB,2333325.504318965,1676-04-29 00:06:13.16 TDB,135.4577,2333325.457285036,4.79676538,39.893481
io,2333327.180097467,1676-04-30 16:19:20.42 TDB,2333327.274166780,1676-04-30 18:34:48.01 TDB,135.4598,2333327.227132123,4.76977277,39.668990
io,2333328.949911603,1676-05-02 10:47:52.36 TDB,2333329.043978013,1676-05-02 13:03:19.70 TDB,135.4556,2333328.996944808,4.74303529,39.446622
io,2333330.719785074,1676-05-04 05:16:29.43 TDB,2333330.813868878,1676-05-04 07:31:58.27 TDB,135.4807,2333330.766826976,4.71657421,39.226552
io,2333332.489729382,1676-05-05 23:45:12.62 TDB,2333332.583807917,1676-05-06 02:00:41.00 TDB,135.4731,2333332.536768650,4.69041502,39.008992
io,2333334.259569567,1676-05-07 18:13:46.81 TDB,2333334.353645900,1676-05-07 20:29:15.01 TDB,135.4699,2333334.306607733,4.66458431,38.794165
io,2333336.029317346,1676-05-09 12:42:13.02 TDB,2333336.123387411,1676-05-09 14:57:40.67 TDB,135.4609,2333336.076352379,4.63910583,38.582267
io,2333337.799093306,1676-05-11 07:10:41.66 TDB,2333337.893180104,1676-05-11 09:26:10.76 TDB,135.4850,2333337.846136705,4.61400286,38.373492
io,2333339.568953271,1676-05-13 01:39:17.56 TDB,2333339.663037469,1676-05-13 03:54:46.44 TDB,135.4812,2333339.615995370,4.58930183,38.168059
io,2333341.338759272,1676-05-14 20:07:48.80 TDB,2333341.432845566,1676-05-14 22:23:17.86 TDB,135.4843,2333341.385802419,4.56502951,37.966193
io,2333343.108525146,1676-05-16 14:36:16.57 TDB,2333343.202609306,1676-05-16 16:51:45.44 TDB,135.4812,2333343.155567226,4.54120969,37.768089
io,2333344.878364065,1676-05-18 09:04:50.66 TDB,2333344.972467769,1676-05-18 11:20:21.22 TDB,135.5093,2333344.925415917,4.51786501,37.573938
io,2333346.648308393,1676-05-20 03:33:33.85 TDB,2333346.742410503,1676-05-20 05:49:04.27 TDB,135.5070,2333346.695359448,4.49502079,37.383948
io,2333348.418186260,1676-05-21 22:02:11.29 TDB,2333348.512288512,1676-05-22 00:17:41.73 TDB,135.5072,2333348.465237386,4.47270173,37.198326
io,2333350.187968943,1676-05-23 16:30:40.52 TDB,2333350.282065247,1676-05-23 18:46:10.44 TDB,135.4987,2333350.235017095,4.45092885,37.017246
io,2333351.957761684,1676-05-25 10:59:10.61 TDB,2333352.051874098,1676-05-25 13:14:41.92 TDB,135.5219,2333352.004817891,4.42972089,36.840865
io,2333353.727620124,1676-05-27 05:27:46.38 TDB,2333353.821730088,1676-05-27 07:43:17.48 TDB,135.5183,2333353.774675106,4.40909891,36.669357
io,2333355.497411777,1676-05-28 23:56:16.38 TDB,2333355.591522927,1676-05-29 02:11:47.58 TDB,135.5201,2333355.544467352,4.38908385,36.502897
io,2333357.267133010,1676-05-30 18:24:40.29 TDB,2333357.361241376,1676-05-30 20:40:11.25 TDB,135.5160,2333357.314187193,4.36969509,36.341646
io,2333359.036913072,1676-06-01 12:53:09.29 TDB,2333359.131042006,1676-06-01 15:08:42.03 TDB,135.5457,2333359.083977539,4.35095197,36.185764
io,2333360.806817149,1676-06-03 07:21:49.00 TDB,2333360.900948410,1676-06-03 09:37:21.94 TDB,135.5490,2333360.853882779,4.33287793,36.035447
io,2333362.576696870,1676-06-05 01:50:26.61 TDB,2333362.670831209,1676-06-05 04:05:59.82 TDB,135.5534,2333362.623764039,4.31549651,35.890890
io,2333364.346500544,1676-06-06 20:18:57.65 TDB,2333364.440630901,1676-06-06 22:34:30.51 TDB,135.5477,2333364.393565723,4.29882899,35.752271
io,2333366.116319548,1676-06-08 14:47:30.01 TDB,2333366.210467301,1676-06-08 17:03:04.37 TDB,135.5728,2333366.163393425,4.28289474,35.619749
io,2333367.886206816,1676-06-10 09:16:08.27 TDB,2333367.980354387,1676-06-10 11:31:42.62 TDB,135.5725,2333367.933280602,4.26771541,35.493507
io,2333369.656024841,1676-06-12 03:44:40.55 TDB,2333369.750173413,1676-06-12 06:00:14.98 TDB,135.5739,2333369.703099127,4.25331120,35.373711
io,2333371.425738722,1676-06-13 22:13:03.83 TDB,2333371.519882830,1676-06-14 00:28:37.88 TDB,135.5675,2333371.472810776,4.23969944,35.260505
io,2333373.195474445,1676-06-15 16:41:28.99 TDB,2333373.289637970,1676-06-15 18:57:04.72 TDB,135.5955,2333373.242556208,4.22689496,35.154013
io,2333374.965324658,1676-06-17 11:10:04.05 TDB,2333375.059493278,1676-06-17 13:25:40.22 TDB,135.6028,2333375.012408968,4.21491456,35.054375
io,2333376.735171557,1676-06-19 05:38:38.82 TDB,2333376.829346178,1676-06-19 07:54:15.51 TDB,135.6115,2333376.782258868,4.20377293,34.961713
io,2333378.504959454,1676-06-21 00:07:08.50 TDB,2333378.599132310,1676-06-21 02:22:45.03 TDB,135.6089,2333378.552045882,4.19348181,34.876125
io,2333380.274778903,1676-06-22 18:35:40.90 TDB,2333380.368971069,1676-06-22 20:51:19.10 TDB,135.6367,2333380.321874986,4.18405014,34.797684
io,2333382.044691783,1676-06-24 13:04:21.37 TDB,2333382.138887942,1676-06-24 15:19:59.92 TDB,135.6425,2333382.091789863,4.17548889,34.726482
io,2333383.814557893,1676-06-26 07:32:57.80 TDB,2333383.908757323,1676-06-26 09:48:36.63 TDB,135.6472,2333383.861657608,4.16780739,34.662597
io,2333385.584305462,1676-06-28 02:01:23.99 TDB,2333385.678500034,1676-06-28 04:17:02.40 TDB,135.6402,2333385.631402748,4.16101369,34.606096
io,2333387.354037607,1676-06-29 20:29:48.85 TDB,2333387.448249801,1676-06-29 22:45:28.78 TDB,135.6656,2333387.401143704,4.15511486,34.557037
io,2333389.123858816,1676-07-01 14:58:21.40 TDB,2333389.218077063,1676-07-01 17:14:01.86 TDB,135.6743,2333389.170967940,4.15012117,34.515505
io,2333390.893672317,1676-07-03 09:26:53.29 TDB,2333390.987898033,1676-07-03 11:42:34.39 TDB,135.6850,2333390.940785175,4.14604106,34.481572
io,2333392.663421217,1676-07-05 03:55:19.59 TDB,2333392.757646700,1676-07-05 06:11:00.67 TDB,135.6847,2333392.710533959,4.14288085,34.455289
io,2333394.433202937,1676-07-06 22:23:48.73 TDB,2333394.527449542,1676-07-07 00:39:31.64 TDB,135.7151,2333394.480326240,4.14064462,34.436691
io,2333396.203106937,1676-07-08 16:52:28.44 TDB,2333396.297361976,1676-07-08 19:08:12.07 TDB,135.7273,2333396.250234457,4.13933832,34.425827
io,2333397.973006377,1676-07-10 11:21:07.75 TDB,2333398.067268533,1676-07-10 13:36:52.00 TDB,135.7375,2333398.020137454,4.13896465,34.422719
io,2333399.742801195,1676-07-12 05:49:38.02 TDB,2333399.837060196,1676-07-12 08:05:22.00 TDB,135.7330,2333399.789930695,4.13952337,34.427366
io,2333401.512563504,1676-07-14 00:18:05.49 TDB,2333401.606840101,1676-07-14 02:33:50.98 TDB,135.7583,2333401.559701803,4.14101137,34.439741
io,2333403.282396968,1676-07-15 18:46:39.10 TDB,2333403.376680687,1676-07-15 21:02:25.21 TDB,135.7686,2333403.329538827,4.14342699,34.459831
io,2333405.052210703,1676-07-17 13:15:11.00 TDB,2333405.146502215,1676-07-17 15:30:57.79 TDB,135.7798,2333405.099356459,4.14676489,34.487592
io,2333406.821935405,1676-07-19 07:43:35.22 TDB,2333406.916226153,1676-07-19 09:59:21.94 TDB,135.7787,2333406.869080779,4.15101713,34.522957
io,2333408.591666284,1676-07-21 02:11:59.97 TDB,2333408.685978801,1676-07-21 04:27:48.57 TDB,135.8100,2333408.638822543,4.15617381,34.565844
io,2333410.361526314,1676-07-22 20:40:35.87 TDB,2333410.455851208,1676-07-22 22:56:25.54 TDB,135.8278,2333410.408688761,4.16222783,34.616193
io,2333412.131419997,1676-07-24 15:09:14.69 TDB,2333412.225756136,1676-07-24 17:25:05.33 TDB,135.8440,2333412.178588067,4.16916968,34.673927
io,2333413.901239392,1676-07-26 09:37:47.08 TDB,2333413.995574660,1676-07-26 11:53:37.65 TDB,135.8428,2333413.948407026,4.17698880,34.738957
io,2333415.671032681,1676-07-28 04:06:17.22 TDB,2333415.765387435,1676-07-28 06:22:09.47 TDB,135.8708,2333415.718210058,4.18567396,34.811189
io,2333417.440902079,1676-07-29 22:34:53.94 TDB,2333417.535266768,1676-07-30 00:50:47.05 TDB,135.8852,2333417.488084423,4.19521714,34.890557
io,2333419.210754976,1676-07-31 17:03:29.23 TDB,2333419.305128993,1676-07-31 19:19:23.15 TDB,135.8986,2333419.257941985,4.20560715,34.976968
io,2333420.980497041,1676-08-02 11:31:54.94 TDB,2333421.074868790,1676-08-02 13:47:48.66 TDB,135.8953,2333421.027682915,4.21683062,35.070311
io,2333422.750202756,1676-08-04 06:00:17.52 TDB,2333422.844595148,1676-08-04 08:16:13.02 TDB,135.9250,2333422.797398952,4.22887275,35.170462
io,2333424.520016833,1676-08-06 00:28:49.45 TDB,2333424.614423471,1676-08-06 02:44:46.19 TDB,135.9456,2333424.567220152,4.24172155,35.277322
io,2333426.289877371,1676-08-07 18:57:25.40 TDB,2333426.384298911,1676-08-07 21:13:23.43 TDB,135.9670,2333426.337088141,4.25536134,35.390761
io,2333428.059683727,1676-08-09 13:25:56.67 TDB,2333428.154106318,1676-08-09 15:41:54.79 TDB,135.9685,2333428.106895022,4.26977378,35.510626
io,2333429.829476858,1676-08-11 07:54:26.80 TDB,2333429.923921230,1676-08-11 10:10:26.79 TDB,135.9999,2333429.876699044,4.28493866,35.636748
io,2333431.599369519,1676-08-13 02:23:05.53 TDB,2333431.693827488,1676-08-13 04:39:06.69 TDB,136.0195,2333431.646598503,4.30083817,35.768980
io,2333433.369274123,1676-08-14 20:51:45.28 TDB,2333433.463745162,1676-08-14 23:07:47.58 TDB,136.0383,2333433.416509642,4.31745038,35.907140
io,2333435.139068638,1676-08-16 15:20:15.53 TDB,2333435.233537244,1676-08-16 17:36:17.62 TDB,136.0348,2333435.186302941,4.33475108,36.051025
io,2333436.908792993,1676-08-18 09:48:39.71 TDB,2333437.003281227,1676-08-18 12:04:43.50 TDB,136.0631,2333436.956037110,4.35271558,36.200432
io,2333438.678594079,1676-08-20 04:17:10.53 TDB,2333438.773096408,1676-08-20 06:33:15.53 TDB,136.0834,2333438.725845243,4.37132385,36.355192
io,2333440.448431836,1676-08-21 22:45:44.51 TDB,2333440.542950849,1676-08-22 01:01:50.95 TDB,136.1074,2333440.495691343,4.39055391,36.515123
io,2333442.218209961,1676-08-23 17:14:13.34 TDB,2333442.312730574,1676-08-23 19:30:19.92 TDB,136.1097,2333442.265470267,4.41038306,36.680037
io,2333443.987969576,1676-08-25 11:42:40.57 TDB,2333444.082513980,1676-08-25 13:58:49.21 TDB,136.1439,2333444.035241778,4.43078898,36.849748
io,2333445.757847082,1676-08-27 06:11:17.99 TDB,2333445.852408255,1676-08-27 08:27:28.07 TDB,136.1681,2333445.805127669,4.45175376,37.024107
io,2333447.527779572,1676-08-29 00:40:00.16 TDB,2333447.622358265,1676-08-29 02:56:11.75 TDB,136.1933,2333447.575068919,4.47325624,37.202938
io,2333449.297628247,1676-08-30 19:08:35.08 TDB,2333449.392206009,1676-08-30 21:24:46.60 TDB,136.1920,2333449.344917128,4.49527277,37.386044
io,2333451.067398973,1676-09-01 13:37:03.27 TDB,2333451.161997186,1676-09-01 15:53:16.56 TDB,136.2214,2333451.114698080,4.51777889,37.573221
io,2333452.837226668,1676-09-03 08:05:36.38 TDB,2333452.931839151,1676-09-03 10:21:50.90 TDB,136.2420,2333452.884532910,4.54075427,37.764302
io,2333454.607080301,1676-09-05 02:34:11.74 TDB,2333454.701710177,1676-09-05 04:50:27.76 TDB,136.2670,2333454.654395239,4.56417544,37.959090
io,2333456.376852970,1676-09-06 21:02:40.10 TDB,2333456.471483027,1676-09-06 23:18:56.13 TDB,136.2673,2333456.424167998,4.58801648,38.157370
io,2333458.146577891,1676-09-08 15:31:04.33 TDB,2333458.241231878,1676-09-08 17:47:22.43 TDB,136.3017,2333458.193904885,4.61225069,38.358919
io,2333459.916411468,1676-09-10 09:59:37.95 TDB,2333460.011084360,1676-09-10 12:15:57.69 TDB,136.3290,2333459.963747914,4.63685543,38.563551
io,2333461.686331803,1676-09-12 04:28:19.07 TDB,2333461.781026233,1676-09-12 06:44:40.67 TDB,136.3600,2333461.733679018,4.66180498,38.771050
io,2333463.456202613,1676-09-13 22:56:55.91 TDB,2333463.550897963,1676-09-14 01:13:17.58 TDB,136.3613,2333463.503550288,4.68707124,38.981183
io,2333465.226011357,1676-09-15 17:25:27.38 TDB,2333465.320728938,1676-09-15 19:41:50.98 TDB,136.3933,2333465.273370148,4.71262634,39.193718
io,2333466.995879742,1676-09-17 11:54:04.01 TDB,2333467.090613413,1676-09-17 14:10:29.00 TDB,136.4165,2333467.043246577,4.73844815,39.408472
io,2333468.765783261,1676-09-19 06:22:43.67 TDB,2333468.860536032,1676-09-19 08:39:10.31 TDB,136.4440,2333468.813159646,4.76451343,39.625250
io,2333470.535591911,1676-09-21 00:51:15.14 TDB,2333470.630343475,1676-09-21 03:07:41.68 TDB,136.4423,2333470.582967693,4.79079764,39.843849
io,2333472.305316607,1676-09-22 19:19:39.35 TDB,2333472.400090122,1676-09-22 21:36:07.79 TDB,136.4739,2333472.352703365,4.81727700,40.064071
io,2333474.075114681,1676-09-24 13:48:09.91 TDB,2333474.169907007,1676-09-24 16:04:39.97 TDB,136.5009,2333474.122510844,4.84393313,40.285763
io,2333475.845003977,1676-09-26 08:16:48.34 TDB,2333475.939820228,1676-09-26 10:33:20.47 TDB,136.5354,2333475.892412102,4.87074588,40.508758
io,2333477.614859970,1676-09-28 02:45:23.90 TDB,2333477.709678964,1676-09-28 05:01:56.26 TDB,136.5394,2333477.662269467,4.89769220,40.732864
io,2333479.384671302,1676-09-29 21:13:55.60 TDB,2333479.479513721,1676-09-29 23:30:29.99 TDB,136.5731,2333479.432092511,4.92474838,40.957883
io,2333481.154557871,1676-10-01 15:42:33.80 TDB,2333481.249418689,1676-10-01 17:59:09.77 TDB,136.5996,2333481.201988280,4.95189493,41.183654
io,2333482.924512810,1676-10-03 10:11:17.91 TDB,2333483.019395603,1676-10-03 12:27:55.78 TDB,136.6312,2333482.971954206,4.97911038,41.409998
io,2333484.694383428,1676-10-05 04:39:54.73 TDB,2333484.789265750,1676-10-05 06:56:32.56 TDB,136.6305,2333484.741824589,5.00636982,41.636708
io,2333486.464150375,1676-10-06 23:08:22.59 TDB,2333486.559052661,1676-10-07 01:25:02.15 TDB,136.6593,2333486.511601518,5.03364765,41.863571
io,2333488.233951019,1676-10-08 17:36:53.37 TDB,2333488.328870680,1676-10-08 19:53:34.43 TDB,136.6843,2333488.281410850,5.06092263,42.090410
io,2333490.003828608,1676-10-10 12:05:30.79 TDB,2333490.098771974,1676-10-10 14:22:13.90 TDB,136.7184,2333490.051300291,5.08817264,42.317041
io,2333491.773663288,1676-10-12 06:34:04.51 TDB,2333491.868609932,1676-10-12 08:50:47.90 TDB,136.7232,2333491.821136610,5.11537319,42.543262
io,2333493.543449253,1676-10-14 01:02:34.02 TDB,2333493.638419289,1676-10-14 03:19:19.43 TDB,136.7569,2333493.590934271,5.14250059,42.768873
io,2333495.313313929,1676-10-15 19:31:10.32 TDB,2333495.408304225,1676-10-15 21:47:57.49 TDB,136.7860,2333495.360809077,5.16953685,42.993727
io,2333497.083287373,1676-10-17 13:59:56.03 TDB,2333497.178302159,1676-10-17 16:16:45.31 TDB,136.8213,2333497.130794765,5.19646433,43.217676
io,2333498.853209741,1676-10-19 08:28:37.32 TDB,2333498.948226375,1676-10-19 10:45:26.76 TDB,136.8240,2333498.900718058,5.22326283,43.440552
io,2333500.623036498,1676-10-21 02:57:10.35 TDB,2333500.718072448,1676-10-21 05:14:01.46 TDB,136.8518,2333500.670554473,5.24991216,43.662188
io,2333502.392874933,1676-10-22 21:25:44.39 TDB,2333502.487927737,1676-10-22 23:42:36.96 TDB,136.8760,2333502.440401335,5.27639665,43.882453
io,2333504.162780276,1676-10-24 15:54:24.22 TDB,2333504.257855642,1676-10-24 18:11:18.73 TDB,136.9085,2333504.210317959,5.30270084,44.101218
io,2333505.932623380,1676-10-26 10:22:58.66 TDB,2333506.027701027,1676-10-26 12:39:53.37 TDB,136.9118,2333505.980162203,5.32880604,44.318328
io,2333507.702392121,1676-10-28 04:51:26.68 TDB,2333507.797490649,1676-10-28 07:08:23.19 TDB,136.9419,2333507.749941385,5.35469304,44.533624
io,2333509.472214673,1676-10-29 23:19:59.35 TDB,2333509.567333865,1676-10-30 01:36:57.65 TDB,136.9716,2333509.519774269,5.38034645,44.746977
io,2333511.242166863,1676-10-31 17:48:43.22 TDB,2333511.337312243,1676-10-31 20:05:43.78 TDB,137.0093,2333511.289739553,5.40575096,44.958260
io,2333513.012102515,1676-11-02 12:17:25.66 TDB,2333513.107252129,1676-11-02 14:34:26.58 TDB,137.0154,2333513.059677322,5.43088735,45.167313
io,2333514.781969210,1676-11-04 06:46:02.14 TDB,2333514.877137793,1676-11-04 09:03:04.71 TDB,137.0428,2333514.829553502,5.45573494,45.373964
io,2333516.551849192,1676-11-06 01:14:39.77 TDB,2333516.647035419,1676-11-06 03:31:43.86 TDB,137.0682,2333516.599442306,5.48027617,45.578067
io,2333518.321807434,1676-11-07 19:43:24.16 TDB,2333518.417016301,1676-11-07 22:00:30.21 TDB,137.1008,2333518.369411868,5.50449434,45.779483
io,2333520.091698467,1676-11-09 14:12:02.75 TDB,2333520.186909081,1676-11-09 16:29:08.94 TDB,137.1033,2333520.139303774,5.52837042,45.978055
io,2333521.861488303,1676-11-11 08:40:32.59 TDB,2333521.956715649,1676-11-11 10:57:40.23 TDB,137.1274,2333521.909101976,5.55188602,46.173628
io,2333523.631287235,1676-11-13 03:09:03.22 TDB,2333523.726533167,1676-11-13 05:26:12.47 TDB,137.1541,2333523.678910201,5.57502780,46.366092
io,2333525.401207556,1676-11-14 21:37:44.33 TDB,2333525.496479397,1676-11-14 23:54:55.82 TDB,137.1915,2333525.448843477,5.59778489,46.555357
io,2333527.171123769,1676-11-16 16:06:25.09 TDB,2333527.266401635,1676-11-16 18:23:37.10 TDB,137.2001,2333527.218762701,5.62014404,46.741313
io,2333528.940990817,1676-11-18 10:35:01.61 TDB,2333529.036286733,1676-11-18 12:52:15.17 TDB,137.2261,2333528.988638775,5.64209111,46.923841
io,2333530.710881521,1676-11-20 05:03:40.16 TDB,2333530.806195694,1676-11-20 07:20:55.31 TDB,137.2524,2333530.758538608,5.66361504,47.102850
io,2333532.480881723,1676-11-21 23:32:28.18 TDB,2333532.576219544,1676-11-22 01:49:45.37 TDB,137.2865,2333532.528550634,5.68470613,47.278259
io,2333534.250836293,1676-11-23 18:01:12.26 TDB,2333534.346177117,1676-11-23 20:18:29.70 TDB,137.2908,2333534.298506705,5.70535163,47.449963
io,2333536.020683575,1676-11-25 12:29:47.06 TDB,2333536.116037720,1676-11-25 14:47:05.66 TDB,137.3100,2333536.068360648,5.72553731,47.617842
io,2333537.790499559,1676-11-27 06:58:19.16 TDB,2333537.885869293,1676-11-27 09:15:39.11 TDB,137.3324,2333537.838184426,5.74525156,47.781800
io,2333539.560414225,1676-11-29 01:26:59.79 TDB,2333539.655807381,1676-11-29 03:44:21.76 TDB,137.3661,2333539.608110803,5.76448454,47.941756
io,2333541.330313732,1676-11-30 19:55:39.11 TDB,2333541.425712695,1676-11-30 22:13:01.58 TDB,137.3745,2333541.378013213,5.78322365,48.097604
io,2333543.100159092,1676-12-02 14:24:13.75 TDB,2333543.195573813,1676-12-02 16:41:37.58 TDB,137.3972,2333543.147866453,5.80145442,48.249225
io,2333544.870021629,1676-12-04 08:52:49.87 TDB,2333544.965454579,1676-12-04 11:10:15.28 TDB,137.4234,2333544.917738104,5.81916438,48.396514
io,2333546.640023650,1676-12-06 03:21:38.04 TDB,2333546.735480813,1676-12-06 05:39:05.54 TDB,137.4583,2333546.687752231,5.83634324,48.539387
io,2333548.410019835,1676-12-07 21:50:25.71 TDB,2333548.505481943,1676-12-08 00:07:53.64 TDB,137.4654,2333548.457750889,5.85297916,48.677743
io,2333550.179929441,1676-12-09 16:19:05.90 TDB,2333550.275402860,1676-12-09 18:36:34.81 TDB,137.4817,2333550.227666151,5.86905999,48.811483
io,2333551.949790585,1676-12-11 10:47:41.91 TDB,2333552.045277877,1676-12-11 13:05:12.01 TDB,137.5017,2333551.997534231,5.88457696,48.940534
io,2333553.719737401,1676-12-13 05:16:25.31 TDB,2333553.815245503,1676-12-13 07:33:57.21 TDB,137.5317,2333553.767491452,5.89952467,49.064851
io,2333555.489654372,1676-12-14 23:45:06.14 TDB,2333555.585166609,1676-12-15 02:02:38.40 TDB,137.5376,2333555.537410490,5.91389651,49.184377
io,2333557.259494023,1676-12-16 18:13:40.28 TDB,2333557.355017371,1676-12-16 20:31:13.50 TDB,137.5536,2333557.307255697,5.92768446,49.299048
io,2333559.029317663,1676-12-18 12:42:13.05 TDB,2333559.124857435,1676-12-18 14:59:47.68 TDB,137.5773,2333559.077087549,5.94088234,49.408812
io,2333560.799285608,1676-12-20 07:10:58.28 TDB,2333560.894849277,1676-12-20 09:28:34.98 TDB,137.6117,2333560.847067443,5.95348637,49.513636
io,2333562.569280568,1676-12-22 01:39:45.84 TDB,2333562.664850789,1676-12-22 03:57:23.11 TDB,137.6211,2333562.617065678,5.96549115,49.613477
io,2333564.339221668,1676-12-23 20:08:28.75 TDB,2333564.434801230,1676-12-23 22:26:06.83 TDB,137.6346,2333564.387011449,5.97688899,49.708270
io,2333566.109120431,1676-12-25 14:37:08.01 TDB,2333566.204713266,1676-12-25 16:54:47.23 TDB,137.6537,2333566.156916848,5.98767301,49.797958
io,2333567.879114657,1676-12-27 09:05:55.51 TDB,2333567.974727168,1676-12-27 11:23:36.43 TDB,137.6820,2333567.926920913,5.99783837,49.882501
io,2333569.649083252,1676-12-29 03:34:40.79 TDB,2333569.744699019,1676-12-29 05:52:22.00 TDB,137.6867,2333569.696891136,6.00737882,49.961846
io,2333571.418956364,1676-12-30 22:03:17.83 TDB,2333571.514577758,1676-12-31 00:20:59.52 TDB,137.6948,2333571.466767061,6.01628584,50.035924
